"","image","user","recallCount","tasselCount","type","question.ordinal","question.elapsed","difficulty","fmax","fmean","fmedian"
"3437",34,136,4,5,3,40,45.592,2,0.927038626609442,0.86129272472109,0.887206839655047
"3438",34,138,0,1,3,63,36.157,2,0.405998148148148,0.405998148148148,0.405998148148148
"3439",34,139,2,6,3,29,30.938,2,0.898678414096916,0.844778924527276,0.852553069420539
"3440",34,141,2,5,3,64,13.62,2,0.853211009174312,0.746563209610862,0.723187133573454
"3441",34,142,1,2,3,55,4.283,2,0.699912627986348,0.69933822681035,0.69933822681035
"3442",34,143,3,7,3,46,21.369,2,0.935907150480256,0.822063246057341,0.823529411764706
"3443",34,144,2,8,3,1,35.614,2,0.858436554132712,0.733594592148091,0.753570291777188
"3444",34,145,3,5,3,7,28.167,2,0.867497168742922,0.759278556758441,0.753257727006384
"3445",34,147,4,6,3,40,14.101,2,0.745294855708908,0.657319028526088,0.649561107359892
"3446",34,149,0,6,3,60,12.535,2,0.822812200956938,0.736640244260539,0.714364779874214
"3447",34,150,1,5,3,43,17.845,2,0.876143426294821,0.737986719334424,0.72923793241799
"3448",34,151,4,5,3,22,27.727,2,0.922994076467421,0.870966138672026,0.88139677757188
"3449",34,152,3,5,3,2,37.1,2,0.839233894370284,0.766324314361617,0.782824045905138
"3450",34,153,3,6,3,23,81.837,2,0.926820236813778,0.893353841560134,0.893805309734513
"3451",34,154,1,5,3,61,10.861,2,0.793636706473916,0.719083017371275,0.730032422016823
"3452",34,155,3,6,3,9,33.146,2,0.87450759707372,0.813309877585055,0.817267888823182
"3453",34,156,1,5,3,45,16.476,2,0.865902130109384,0.60287887112436,0.651134436391353
"3454",34,157,1,6,3,32,14.906,2,0.900255130338325,0.855015918177617,0.856489422527158
"3455",34,158,0,5,3,48,11.672,2,0.734872561768531,0.690530505247527,0.703156975143034
"3456",34,159,2,5,3,60,17.605,2,0.947762658227848,0.850946076103065,0.826813218301787
"3457",34,160,2,5,3,51,14.276,2,0.814230392156863,0.764792730039731,0.783408796717488
"3458",34,161,4,6,3,10,66.777,2,0.970133882595263,0.921213590366545,0.906506287588846
"3459",34,17,3,6,1,30,108.714,2,0.950131233595801,0.921026588160164,0.93048128342246
"3460",34,2,3,6,1,11,38.332,2,0.830558278541542,0.744753097948677,0.792993321190043
"3461",34,20,4,5,1,56,18.772,2,0.826979472140762,0.738236281490624,0.734574499174131
"3462",34,21,1,5,1,45,11.286,2,0.737037623762376,0.620999247167856,0.604344478372892
"3463",34,23,2,5,1,45,11.033,2,0.824827504445762,0.720637639573704,0.712388526240999
"3464",34,24,4,6,1,2,98.178,2,0.979934693877551,0.937146498226515,0.933333333333333
"3465",34,25,2,5,1,26,31.044,2,0.951863660199266,0.930342077458629,0.926757744871826
"3466",34,26,3,5,1,32,30.403,2,0.951232302045097,0.913040709320717,0.904175123654323
"3467",34,27,1,5,1,72,22.168,2,0.951731092436975,0.921255875559027,0.917003937425709
"3468",34,28,2,5,1,66,17.571,2,0.946259220231823,0.914407208761531,0.919065089097291
"3469",34,29,2,5,1,20,73.68,2,0.867497168742922,0.810658128820643,0.848506205986283
"3470",34,3,0,2,1,64,13.006,2,0.827804701627487,0.795055084943222,0.795055084943222
"3471",34,30,3,15,1,66,61.526,2,0.957247132429614,0.779710409567848,0.848323139065205
"3472",34,33,2,6,1,58,36.313,2,0.85149970640047,0.758731898100374,0.774509803921569
"3473",34,34,1,6,1,8,106.178,2,0.966586349534643,0.891160649731362,0.910675381263617
"3474",34,35,4,5,1,48,55.887,2,0.778998778998779,0.730092270921384,0.738241894666476
"3475",34,36,1,5,1,40,11.704,2,0.901103601108033,0.804980921383294,0.824303659233848
"3476",34,37,1,5,1,13,35.06,2,0.979591836734694,0.962072455593275,0.961324203789667
"3477",34,39,1,6,1,2,68.699,2,0.957180156657963,0.866205491075734,0.890798888888889
"3478",34,4,0,5,1,34,20.512,2,0.948113804004215,0.911843800271492,0.910974625896155
"3479",34,40,3,5,1,62,42.947,2,0.942358540454786,0.903828513477601,0.903692731203134
"3480",34,41,4,6,1,54,16.722,2,0.977505112474438,0.939855002349315,0.93560404470463
"3481",34,43,2,6,1,64,17.906,2,0.938992042440318,0.863190379935541,0.850981987216734
"3482",34,44,3,5,1,36,56.321,2,0.973305954825462,0.955264005355156,0.962088165698011
"3483",34,45,3,6,1,35,75.177,2,0.965873836608066,0.946629590584558,0.941798941798942
"3484",34,46,2,6,1,16,64.711,2,0.95299055613851,0.941551196703848,0.944630021141649
"3485",34,47,0,5,1,9,73.552,2,0.881511562323745,0.82987561565954,0.848270756411236
"3486",34,49,2,6,1,53,33.349,2,0.888271261812118,0.806471018510865,0.846344988344988
"3487",34,51,1,3,1,75,6.931,2,0.866773933102653,0.846849518326179,0.86638046564452
"3488",34,52,3,4,1,63,13.204,2,0.791540785498489,0.730237762632293,0.723675813656669
"3489",34,53,5,6,1,17,57.218,2,0.941798941798942,0.8979737856083,0.879551820728291
"3490",34,54,2,5,1,31,19.273,2,0.942775423728814,0.750077500069192,0.726281504358461
"3491",34,55,0,5,1,43,18.229,2,0.939545164718385,0.883763476909178,0.900031381509414
"3492",34,56,1,5,1,6,35.025,2,0.964962694300518,0.848499077750732,0.876226305557909
"3493",34,57,2,5,1,60,15.405,2,0.96296261682243,0.917706946020242,0.921147558104596
"3494",34,58,1,5,1,62,28.976,2,0.817966903073286,0.704845138952317,0.738960101477162
"3495",34,6,0,1,1,59,0.936,2,0.122614785992218,0.122614785992218,0.122614785992218
"3496",34,60,1,4,1,24,9.774,2,0.893437045327364,0.865375838547022,0.870557221819051
"3497",34,61,1,5,1,61,20.465,2,0.946334918119387,0.928746971431043,0.925745000315658
"3498",34,62,5,7,1,43,71.22,2,0.93048128342246,0.88942233345553,0.908296943231441
"3499",34,63,0,6,1,18,18.88,2,0.909700493691717,0.800386405614215,0.796492949110975
"3500",34,64,1,6,1,42,14.029,2,0.793458411507192,0.678741496582689,0.675481865284974
"3501",34,65,3,6,1,3,102.433,2,0.969454639175258,0.897226848453604,0.89494713411241
"3502",34,66,1,5,2,59,18.299,2,0.878451906659078,0.853556768530801,0.850638166482646
"3503",34,67,4,7,2,68,27.778,2,0.945657505285412,0.890059126394663,0.880805819809737
"3504",34,68,0,5,2,12,36.374,2,0.977974437627812,0.944029083466549,0.948671830147859
"3505",34,69,2,5,2,38,54.222,2,0.962117280747276,0.946320016396857,0.938977659574468
"3506",34,7,3,6,1,73,22.205,2,0.800959232613909,0.753393311953807,0.752184350132626
"3507",34,71,4,5,2,63,87.376,2,0.914223669923996,0.898565348615469,0.898678080146034
"3508",34,72,4,6,2,77,36.36,2,0.954521693674856,0.917260897831238,0.914223669923996
"3509",34,73,3,5,2,41,21.732,2,0.889505830094392,0.838570690767931,0.835888768238817
"3510",34,75,3,5,2,76,15.762,2,0.819362455726092,0.719844123200831,0.693628602280732
"3511",34,76,3,6,2,77,71.509,2,0.963193364437532,0.921395695130672,0.943765203595981
"3512",34,77,1,6,2,5,11.234,2,0.849901220220802,0.764203026729121,0.763041042345277
"3513",34,8,1,5,1,65,9.426,2,0.928357565966613,0.811592440475658,0.812173962109094
"3514",34,80,4,5,2,56,31.977,2,0.907103825136612,0.862377975691419,0.876164716370492
"3515",34,81,2,5,2,33,31.242,2,0.91957166035695,0.901750512830692,0.903939285118764
"3516",34,82,3,6,2,41,62.673,2,0.90948745910578,0.851758490455498,0.884551031790296
"3517",34,83,3,5,2,80,15.087,2,0.956703182055295,0.883459089747752,0.877841779982293
"3518",34,84,2,5,2,75,15.864,2,0.912962962962963,0.883233885018937,0.876709303976153
"3519",34,85,2,6,2,32,57.442,2,0.968540484785972,0.864994085904629,0.874351598173516
"3520",34,87,4,6,2,25,78.184,2,0.972250770811922,0.946594495941346,0.960216553878188
"3521",34,89,0,6,2,61,22.492,2,0.851363317757009,0.821235104673874,0.842309048178613
"3522",34,90,4,7,2,58,26.087,2,0.880805819809737,0.851063665069683,0.850574712643678
"3523",34,91,3,5,2,22,52.995,2,0.957247132429614,0.93621679743635,0.936698193695895
"3524",34,92,5,6,2,14,40.209,2,0.901702361339923,0.835088257915676,0.839907192575406
"3525",34,94,1,3,2,73,23.356,2,0.8376715371128,0.824955451161467,0.83051223880597
"3526",34,95,1,5,2,75,11.926,2,0.89879,0.830311963443214,0.820217147593186
"3527",34,96,2,5,2,48,25.191,2,0.869782359679267,0.75043504291273,0.728230561614966
"3528",34,98,0,5,2,34,10.263,2,0.808926417370326,0.748710714964208,0.793361286377354
"3529",35,1,5,6,1,44,25.211,2,0.857142857142857,0.750824489318426,0.84393063583815
"3530",35,10,2,5,1,70,37.125,2,0.945682321899736,0.901434890977451,0.912104689203926
"3531",35,101,5,7,2,12,43.755,2,0.97119341563786,0.895208725843419,0.900473509662565
"3532",35,103,4,6,2,30,19.39,2,0.896247240618102,0.84476697003912,0.847957671957672
"3533",35,104,5,6,2,43,26.492,2,0.87260428410372,0.808065203454281,0.803827751196172
"3534",35,105,4,6,2,32,12.961,2,0.568360773085183,0.468062894497805,0.52180339985218
"3535",35,106,5,6,2,29,25.608,2,0.859749144811859,0.800841012103189,0.809632848108196
"3536",35,107,1,5,2,53,16.261,2,0.906506287588846,0.822040827865858,0.882032602585722
"3537",35,109,1,8,2,4,360.48,2,0.979917346938775,0.945280593781581,0.953195100135169
"3538",35,11,5,7,1,8,64.499,2,0.948475289169295,0.877399129786795,0.893497191656081
"3539",35,110,4,6,2,54,13.336,2,0.790078644888082,0.707472564093974,0.748470701867354
"3540",35,113,2,6,2,43,18.689,2,0.925886143931257,0.797467986225611,0.858041379310345
"3541",35,114,4,9,2,43,48.841,2,0.879943914750421,0.846912671404418,0.865533551539557
"3542",35,115,2,3,2,25,216.112,2,0.875140607424072,0.792964933127747,0.846937536485698
"3543",35,116,2,6,2,53,24.998,2,0.885793871866295,0.833258337762415,0.82791435464415
"3544",35,117,5,6,2,31,71.57,2,0.940116587175411,0.910215651499467,0.921676920480469
"3545",35,118,5,6,2,5,15.453,2,0.867497168742922,0.764495118887577,0.798798798798799
"3546",35,119,4,6,2,45,50.423,2,0.959417273673257,0.920766975050861,0.941447076651227
"3547",35,12,5,6,1,30,26.471,2,0.877035373385738,0.811596414956915,0.805256869772999
"3548",35,120,5,7,2,60,16.114,2,0.759305210918114,0.676893761714942,0.690024487030584
"3549",35,121,4,5,2,26,11.495,2,0.749218261413383,0.631552016824216,0.624484181568088
"3550",35,122,2,5,2,57,19.433,2,0.952879581151832,0.804501798676933,0.817601444912703
"3551",35,124,2,6,2,61,10.337,2,0.786622411693057,0.645159692887219,0.660415271265908
"3552",35,125,4,5,2,52,7.943,2,0.834073598130841,0.698323160593136,0.71216999356085
"3553",35,126,5,5,2,50,208.612,2,0.951781970649895,0.850434600218216,0.887033945464663
"3554",35,127,4,5,2,46,11.126,2,0.736576121288692,0.607553150715912,0.586572438162544
"3555",35,128,4,7,2,3,115.699,2,0.963730569948187,0.920252303548553,0.925810679479682
"3556",35,129,2,3,2,52,4.207,2,0.744518272425249,0.446795342027062,0.36734693877551
"3557",35,130,3,5,2,48,11.871,2,0.825914016489988,0.724327832456785,0.803827751196172
"3558",35,131,5,6,2,34,15.932,2,0.862990335417851,0.786741800183095,0.816212735575067
"3559",35,132,1,5,3,61,15.51,2,0.792378947368421,0.68795288434644,0.753879948914432
"3560",35,133,0,7,3,6,49.172,2,0.938861096327834,0.890652302016401,0.926404602722428
"3561",35,134,1,3,3,50,7.793,2,0.867573149741825,0.700585665230358,0.635743519781719
"3562",35,135,1,7,3,13,12.294,2,0.872691134952005,0.68850372764028,0.656819695872556
"3563",35,136,4,5,3,18,90.473,2,0.884333519865697,0.81239403377022,0.816568047337278
"3564",35,138,0,1,3,68,2.626,2,0.274760115606936,0.274760115606936,0.274760115606936
"3565",35,139,3,7,3,69,13.437,2,0.774509803921569,0.631024703853498,0.615599144032167
"3566",35,141,3,5,3,50,15.947,2,0.825734365693865,0.695287442134471,0.726925525143221
"3567",35,142,1,2,3,26,5.537,2,0.703306451612903,0.686317231129139,0.686317231129139
"3568",35,143,3,10,3,68,47.79,2,0.844923969820081,0.712051834518202,0.706534935286294
"3569",35,144,2,7,3,63,28.772,2,0.857424155695478,0.632811365451815,0.625598058589719
"3570",35,145,5,6,3,20,14.417,2,0.610145934676859,0.516935565677621,0.530492285084497
"3571",35,147,4,5,3,75,10.498,2,0.632010943912449,0.540736279386266,0.535871156661786
"3572",35,149,4,9,3,72,8.858,2,0.739760554505356,0.659119961760544,0.713826366559486
"3573",35,150,2,6,3,2,27.029,2,0.826291079812207,0.718315475502365,0.79000418935952
"3574",35,151,3,7,3,54,32.321,2,0.881902302077484,0.783263668854205,0.808213172062041
"3575",35,152,1,2,3,78,9.988,2,0.80952380952381,0.807038101006605,0.807038101006605
"3576",35,153,5,8,3,12,91.728,2,0.955569487983281,0.839496125351677,0.86858680540557
"3577",35,154,2,5,3,66,8.372,2,0.913344997266266,0.697264719167336,0.734520380434783
"3578",35,155,3,6,3,48,13.728,2,0.8998899889989,0.672196393187761,0.647002187163393
"3579",35,156,3,4,3,52,10.604,2,0.734177215189873,0.631703527062308,0.680017506090808
"3580",35,157,4,6,3,51,9.186,2,0.74450721908349,0.690638856345162,0.738170347003155
"3581",35,158,0,6,3,24,6.387,2,0.81214598540146,0.646407806284041,0.697718684394682
"3582",35,159,1,6,3,6,136.28,2,0.969896907216495,0.928968859598384,0.923064511690084
"3583",35,160,4,5,3,64,35.975,2,0.779743746186699,0.662460533509024,0.67109634551495
"3584",35,161,5,6,3,43,45.26,2,0.956647181628393,0.897602358462496,0.898612955853545
"3585",35,17,5,6,1,60,48.335,2,0.933901918976546,0.875622881825051,0.8897597977244
"3586",35,2,5,5,1,34,18.616,2,0.753117206982544,0.702826224513226,0.738170347003155
"3587",35,20,6,6,1,74,22.51,2,0.806682577565632,0.696318576326597,0.742468051730777
"3588",35,21,3,6,1,53,22.179,2,0.595669302659957,0.492144910676552,0.547833438781817
"3589",35,23,5,5,1,38,7.763,2,0.701298701298701,0.625425870656259,0.653198653198653
"3590",35,24,5,7,1,63,65.022,2,0.943475964078183,0.90852900847479,0.915390155270802
"3591",35,25,3,6,1,13,47.914,2,0.94291754756871,0.884308469333567,0.907267803427049
"3592",35,26,4,6,1,1,25.004,2,0.766954377311961,0.666638852943015,0.676543339593813
"3593",35,27,2,6,1,7,51.337,2,0.949761178327196,0.891219964774398,0.89196675900277
"3594",35,28,1,5,1,49,183.241,2,0.949854889589905,0.881897217176995,0.898132222222222
"3595",35,29,2,3,1,7,16.364,2,0.848589522164652,0.827088067573927,0.836768599882835
"3596",35,3,4,5,1,8,20.359,2,0.818726627218935,0.724005532495479,0.741346758967904
"3597",35,30,5,21,1,1,169.074,2,0.877665544332211,0.727989476792979,0.777207214720976
"3598",35,33,1,5,1,54,12.638,2,0.674514450867052,0.546121375240062,0.50187265917603
"3599",35,34,3,6,1,61,53.767,2,0.941798941798942,0.872515927075461,0.892968280467446
"3600",35,35,5,6,1,16,17.57,2,0.773006134969325,0.694239641830917,0.735777496839444
"3601",35,36,5,6,1,17,19.506,2,0.765432098765432,0.614128101247316,0.63013698630137
"3602",35,37,3,5,1,72,33.093,2,0.928073000536769,0.894175808998384,0.910662295081967
"3603",35,39,4,7,1,26,23.884,2,0.908512315270936,0.85190850480416,0.872801168476535
"3604",35,4,4,6,1,74,16.749,2,0.84526558891455,0.764492741273163,0.797532250612705
"3605",35,40,3,5,1,65,39.084,2,0.932194340630005,0.88680182266461,0.87260428410372
"3606",35,41,4,6,1,12,24.405,2,0.947922146238822,0.850364611525611,0.871331828442438
"3607",35,43,4,6,1,49,15.019,2,0.921266811279826,0.838999278798887,0.834189019581483
"3608",35,44,3,6,1,60,65.026,2,0.937300743889479,0.912381257781972,0.925008863671661
"3609",35,45,3,6,1,16,72.901,2,0.958333333333333,0.921141017012394,0.945489264716314
"3610",35,46,1,6,1,4,66.866,2,0.974442278091329,0.892538615477229,0.942168610816543
"3611",35,47,0,5,1,13,16.615,2,0.908120680197477,0.84788999210275,0.834617224880383
"3612",35,49,1,5,1,44,17.159,2,0.858586466165414,0.777849279111835,0.800129032258065
"3613",35,51,2,4,1,24,17.716,2,0.781973203410475,0.684897520243831,0.70470682215425
"3614",35,52,5,5,1,30,10.139,2,0.694516971279373,0.637372621813009,0.647734956051386
"3615",35,53,4,5,1,3,71.998,2,0.904109589041096,0.867247315884278,0.873873873873874
"3616",35,54,1,2,1,66,68.533,2,0.717948717948718,0.690701386001386,0.690701386001386
"3617",35,55,3,7,1,16,193.07,2,0.926462694578637,0.871645017617817,0.882555663866501
"3618",35,56,5,5,1,69,23.971,2,0.771498771498771,0.656274452168796,0.697068403908795
"3619",35,57,3,7,1,22,49.338,2,0.96440310880829,0.896234193886751,0.904171908434784
"3620",35,58,2,6,1,74,15.421,2,0.824911868390129,0.738689571044823,0.767040935672515
"3622",35,60,1,6,1,14,19.715,2,0.906779605263158,0.836171723620071,0.875499436302142
"3623",35,61,4,6,1,47,33.38,2,0.941854872881356,0.870586713076391,0.864281658148779
"3624",35,62,3,6,1,70,15.915,2,0.810296160877514,0.669084864248468,0.69243795620438
"3625",35,63,1,10,1,56,34.399,2,0.911268372346217,0.813223469948534,0.846505854800937
"3626",35,64,4,5,1,57,17.859,2,0.686802363755745,0.623094738334444,0.642226748133062
"3627",35,65,5,7,1,36,136.198,2,0.804542737597131,0.712069978066539,0.725707660530794
"3628",35,66,4,6,2,39,25.246,2,0.898678414096916,0.872642626185594,0.867497168742922
"3629",35,67,1,6,2,70,30.774,2,0.943359830418654,0.889578014904995,0.880652785593697
"3630",35,68,4,6,2,31,20.758,2,0.903065420560748,0.830008246533196,0.840910907663154
"3631",35,69,2,6,2,11,83.897,2,0.975493593029216,0.920262837515212,0.936671455706485
"3632",35,7,3,9,1,62,19.007,2,0.878369870713884,0.703288936794044,0.718569715626565
"3633",35,71,5,7,2,13,90.073,2,0.915989159891599,0.864595108033318,0.856141379224623
"3634",35,72,5,6,2,8,64.444,2,0.938992042440318,0.87064480406353,0.871968415115623
"3635",35,73,4,5,2,52,17.458,2,0.825601879036994,0.707326552715027,0.74450721908349
"3636",35,75,5,5,2,32,28.336,2,0.818665091553455,0.758550426542881,0.771498771498771
"3637",35,76,4,6,2,40,59.67,2,0.936735778841042,0.860126450581931,0.862399218766434
"3638",35,77,4,8,2,47,16.665,2,0.753117206982544,0.652264809836247,0.637512663388392
"3639",35,8,3,6,1,5,11.367,2,0.840579710144927,0.728756888002287,0.759916562889166
"3640",35,80,4,5,2,61,17.136,2,0.892528888888889,0.780346540894661,0.770743700061463
"3641",35,81,3,5,2,63,18.238,2,0.963715914981856,0.863932095400113,0.868138087153367
"3642",35,82,4,8,2,45,101.455,2,0.90948745910578,0.868504306258354,0.875703277934808
"3643",35,83,3,5,2,26,14.275,2,0.905462555066079,0.795410246991105,0.839907192575406
"3644",35,84,5,6,2,50,10.811,2,0.897464167585446,0.820696623959212,0.824221046443269
"3645",35,85,4,7,2,27,47.179,2,0.921073593073593,0.837867240311247,0.86353033324713
"3646",35,87,3,6,2,36,37.007,2,0.943763213530656,0.913321721558248,0.931892703862661
"3647",35,89,1,7,2,80,11.819,2,0.874878736604625,0.834385128914809,0.848365858955664
"3648",35,90,3,5,2,21,50.89,2,0.892580287929125,0.859795707993486,0.880258281864121
"3649",35,91,2,5,2,41,60.973,2,0.935450186467768,0.881010246573116,0.917748917748918
"3650",35,92,6,8,2,68,32.238,2,0.841251448435689,0.741095987292301,0.749576953849369
"3651",35,94,2,5,2,5,88.304,2,0.938428874734607,0.892597092619614,0.893805309734513
"3652",35,95,3,6,2,2,371.954,2,0.857524027459954,0.768719623986005,0.752339363693075
"3653",35,96,3,5,2,75,9.784,2,0.760074395536268,0.697383753660464,0.687214666666667
"3654",35,98,3,6,2,77,10.982,2,0.902003322259136,0.830381457004672,0.828353837141183
"3655",36,1,2,7,1,38,32.815,2,0.919178958785249,0.849536569208556,0.840441846873174
"3656",36,10,5,6,1,2,38.428,2,0.849913743530765,0.712666671320692,0.710567200883993
"3657",36,101,3,6,2,17,37.817,2,0.934572192513369,0.884419094503645,0.888243436990162
"3658",36,103,6,7,2,43,35.05,2,0.928762720942689,0.851467457246631,0.86685552407932
"3659",36,104,6,6,2,48,30.781,2,0.87260428410372,0.822373935615773,0.832111909935198
"3660",36,105,5,7,2,47,22.113,2,0.669328010645376,0.411745488752784,0.387631358327972
"3661",36,106,5,6,2,22,41.13,2,0.844598497978047,0.798813996822757,0.798432656644101
"3662",36,107,4,6,2,21,20.611,2,0.940205835543767,0.892596156846909,0.890787291934206
"3663",36,109,5,6,2,64,39.799,2,0.943239809422975,0.868376390911841,0.858672008711214
"3664",36,11,4,6,1,51,43.478,2,0.912506273867976,0.851226852777766,0.850547634216786
"3665",36,110,4,6,2,33,14.745,2,0.782565668906536,0.654455895490412,0.675495909886264
"3666",36,113,6,7,2,68,26.52,2,0.911860718171926,0.78995911482058,0.86039886039886
